focal_species	other_species	ortholog_number	focal_transcript	other_transcript	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	orthogroup_ID	positive_selection
C_maculatus	C_chinensis	4123	g4581.t1	CALCHIM00000037021	0.021	0.3213	0.06535947712418301	g4581	1.51363535933344	1.19115463745005e-27	0.372833969887749	0.0226196581213669	5	4026	False
C_maculatus	C_chinensis	4960	g7081.t1	CALCHIM00000014027	0.108	0.617	0.17504051863857376	g7081	0.839686971684088	4.19106237790786e-12	0.123271168737095	0.429644847013368	4	5044	False
C_maculatus	C_chinensis	3433	g14228.t1	CALCHIM00000029101	0.1405	0.2949	0.47643268904713465	g14228	-0.266751329040625	0.0003202982987845	-0.143604464932122	0.0960292763672546	5	7094	True
C_maculatus	C_chinensis	1068	g2383.t2	CALCHIM00000052508	0.1136	0.2963	0.3833952075599055	g2383	-0.170301781700248	0.61218126396319	0.0076510094960297	0.992345032962316	4	6044	False
C_maculatus	C_chinensis	6578	g11288.t1	CALCHIM00000000076	0.2631	0.5053	0.5206807836928558	g11288	-11.6039150701339	1.22031970030367e-10	-6.32566313850502	6.34333372966245e-05	3	1799	False
C_maculatus	C_chinensis	9340	g4673.t1	CALCHIM00000026885	0.0211	0.4387	0.04809664919079098	g4673	-2.13017961136281	3.3632709986577905e-58	-1.06103720286537	1.1192761689792302e-15	5	4072	False
C_maculatus	C_chinensis	8340	g14144.t2	CALCHIM00000016104	0.0066	0.3686	0.017905588714053174	g14144	0.800233336478611	7.9886109973624e-14	0.18270563882669	0.161931727890393	5	6435	False
C_maculatus	C_chinensis	819	g11742.t1	CALCHIM00000006345	0.0124	0.3639	0.03407529541082715	g11742	2.02843531892476	5.36830733177022e-38	0.661799325222936	0.0001338564827886	5	1104	False
C_maculatus	C_chinensis	7578	g5655.t1	CALCHIM00000057131	0.0076	0.3029	0.025090789039286892	g5655	0.297319354688755	0.0035189184478172	-0.59326842178243	8.92120633312248e-08	5	1234	False
C_maculatus	C_chinensis	8178	g3535.t1	CALCHIM00000031138	0.0282	0.4491	0.06279225116900468	g3535	0.875127741200197	2.21082797999688e-12	0.485439086292596	0.0013590112439201	5	7142	False
C_maculatus	C_chinensis	7391	g2282.t1	CALCHIM00000007830	0.0376	0.3884	0.09680741503604531	g2282	0.979276973606157	6.91832355211525e-24	0.127834031587522	0.266887570337793	5	6395	True
C_maculatus	C_chinensis	2126	g4128.t1	CALCHIM00000051505	0.015	0.2322	0.06459948320413436	g4128	4.90498743961952	2.06379413498407e-13	1.67081443595695	0.0356721167577428	4	3709	False
C_maculatus	C_chinensis	7740	g10867.t1	CALCHIM00000040037	0.0043	0.4393	0.00978829956749374	g10867	-0.32943915861554	0.0025013116085367	0.0150691431541272	0.923283877901021	5	346	False
C_maculatus	C_chinensis	5436	g12902.t2	CALCHIM00000015763	0.0339	0.4182	0.08106169296987087	g12902	-1.25101638681545	1.41485518339012e-15	-0.318117194058035	0.0578194539602689	5	2585	False
C_maculatus	C_chinensis	2163	g13034.t1	CALCHIM00000021335	0.013	0.148	0.08783783783783784	g13034	-1.18148091648234	1.3158783004890101e-23	-0.276929997444588	0.0349302656050554	5	2226	False
C_maculatus	C_chinensis	5473	g3653.t1	CALCHIM00000027454	0.019	0.3784	0.05021141649048626	g3653	-0.748164125654207	4.2975407554611406e-09	-0.369279576685351	0.0124258154745331	5	3817	False
C_maculatus	C_chinensis	2920	g3773.t2	CALCHIM00000023712	0.0461	0.4365	0.10561282932416953	g3773	-1.70107902794762	7.72451119531156e-32	-0.138518136899345	0.427701018619528	5	3915	True
C_maculatus	C_chinensis	1250	g13427.t1	CALCHIM00000052012	0.0003	0.2516	0.0011923688394276629	g13427	-2.91191998827684	7.3829017555704e-30	-0.500236289627739	0.0621838762809501	5	2001	False
C_maculatus	C_chinensis	4436	g534.t1	CALCHIM00000023887	0.0455	0.7462	0.06097560975609756	g534	-1.35726216658485	8.36877269303358e-06	-1.16423759403768	5.77527016581414e-10	5	2867	False
C_maculatus	C_chinensis	3965	g3786.t2	CALCHIM00000016250	0.0096	0.2849	0.033696033696033696	g3786	1.20946180640286	3.00011876300776e-06	-0.683832043333136	0.0062977487978892	5	3956	True
C_maculatus	C_chinensis	1681	g484.t1	CALCHIM00000008078	0.0575	0.6095	0.09433962264150943	g484	1.42706922505788	1.61478643275506e-05	0.5113411766316	0.285545219099678	5	2947	False
C_maculatus	C_chinensis	9178	g8271.t2	CALCHIM00000050090	0.0047	0.2717	0.01729849098270151	g8271	-0.417850754116833	3.53961098954803e-05	0.918127190411072	1.85685666135221e-16	5	5903	True
C_maculatus	C_chinensis	6391	g10854.t1	CALCHIM00000024842	0.046	0.498	0.09236947791164658	g10854	-0.222218302414706	0.0567797468115443	0.0959350965408996	0.493149769955801	5	332	False
C_maculatus	C_chinensis	3163	g10232.t1	CALCHIM00000052858	0.0481	0.3669	0.13109839193240663	g10232	-1.00534978829377	3.62883770062056e-08	-0.161084536611763	0.488803604307809	5	83	False
C_maculatus	C_chinensis	6705	g5375.t1	CALCHIM00000028411	0.1347	0.4551	0.29597890573500324	g5375	-8.99151512003261	3.26024447402478e-08	-3.53720229348858	0.0130388317405319	3	7139	False
C_maculatus	C_chinensis	4473	g4014.t1	CALCHIM00000053332	0.0089	0.2621	0.033956505150705835	g4014	0.802261469484342	7.38363399875639e-08	-0.118644336056669	0.517943467623901	4	3875	True
C_maculatus	C_chinensis	1215	g13544.t2	CALCHIM00000051909	0.0143	0.3347	0.04272482820436212	g13544	1.48009053091953	3.82917369142719e-62	-0.119863724814811	0.261150626161219	5	2293	False
C_maculatus	C_chinensis	63	g6332.t1	CALCHIM00000048612	0.0552	0.2688	0.20535714285714288	g6332	-1.19494091357755	3.63823175354343e-13	-0.343925931960563	0.0468869624717293	5	4756	False
C_maculatus	C_chinensis	6028	g14787.t1	CALCHIM00000031205	0.1098	0.4693	0.2339654805028766	g14787	2.01156679018402	5.8452358039517705e-09	0.103779548621559	0.825743008561983	4	6970	False
C_maculatus	C_chinensis	1538	g13191.t1	CALCHIM00000030595	0.0062	0.3745	0.016555407209612818	g13191	-0.608786343005658	0.0001247706369654	0.128272518705658	0.536287616154748	5	2402	True
C_maculatus	C_chinensis	26	g6840.t1	CALCHIM00000048412	0.0051	0.4064	0.012549212598425199	g6840	1.7775165305876	8.94483849481837e-28	0.743044347689981	1.64458749717007e-05	5	4726	True
C_maculatus	C_chinensis	9284	g9413.t1	CALCHIM00000042495	0.0495	0.5787	0.08553654743390358	g9413	1.83063669913545	3.5430413328661604e-31	1.18982957288409	2.20435589769588e-11	5	6092	False
C_maculatus	C_chinensis	7028	g3913.t1	CALCHIM00000023301	0.0094	0.2415	0.03892339544513458	g3913	1.85972074863048	1.39347204301122e-09	-0.21591096997778	0.589578079535417	5	3847	False
C_maculatus	C_chinensis	8610	g12462.t2	CALCHIM00000029797	0.0053	0.3678	0.0144100054377379	g12462	1.26310146766294	1.0372679763882801e-21	0.0242230724579649	0.900104403464309	5	3590	False
C_maculatus	C_chinensis	8655	g7548.t1	CALCHIM00000040280	0.1039	0.3853	0.2696600051907605	g7548	0.935048124184092	6.15486670748592e-08	0.54715174659664	0.0074018912109919	4	6597	False
C_maculatus	C_chinensis	5737	g12102.t1	CALCHIM00000033227	0.0002	0.1827	0.0010946907498631637	g12102	0.676439102101785	2.69137263658531e-06	0.123240245191693	0.512507216225849	5	1539	False
C_maculatus	C_chinensis	163	g10695.t1	CALCHIM00000008972	0.0523	0.3649	0.1433269388873664	g10695	1.32337805368534	2.8793917590246597e-18	0.346674247448453	0.0510594936959916	5	455	True
C_maculatus	C_chinensis	2227	g1749.t1	CALCHIM00000038957	0.0077	0.2106	0.0365622032288699	g1749	1.46487551429417	2.60599255628696e-07	0.419531429737449	0.227985744338623	4	4364	False
C_maculatus	C_chinensis	7441	g4562.t1	CALCHIM00000028359	0.0475	0.4562	0.10412099956159579	g4562	-1.70144164819637	1.17424304071605e-29	-0.792950070515526	3.75681254759707e-07	5	4119	False
C_maculatus	C_chinensis	7090	g8535.t1	CALCHIM00000045461	0.0072	0.3216	0.022388059701492536	g8535	-0.575104978502262	2.67902236389684e-13	0.0301368283739252	0.781867422585897	5	5869	False
C_maculatus	C_chinensis	8279	g14667.t2	CALCHIM00000035045	0.0222	0.357	0.06218487394957984	g14667	-0.0914728620079945	0.519318888335647	-0.226731314219936	0.150812199545298	5	6646	False
C_maculatus	C_chinensis	5772	g6803.t1	CALCHIM00000048271	0.1406	0.4389	0.3203463203463203	g6803	-15.5851592233078	1.8651818855827697e-11	-4.66627875105025	0.0044941708294691	3	5004	False
C_maculatus	C_chinensis	126	g10651.t1	CALCHIM00000008770	0.0188	0.4437	0.042370971377056574	g10651	-0.2418208395147	0.303481603648515	0.242030251357987	0.365771016092012	4	597	False
C_maculatus	C_chinensis	7404	g5006.t1	CALCHIM00000053486	0.0401	0.6241	0.064252523634033	g5006	-1.23976931733211	5.13827647122251e-28	0.049743380720428	0.777245666074809	4	2487	True
C_maculatus	C_chinensis	2262	g8681.t1	CALCHIM00000057373	0.0578	0.376	0.15372340425531913	g8681	-1.93843603657105	1.2328997496614899e-26	-0.674429550970681	0.0003802412195856	5	5492	False
C_maculatus	C_chinensis	7896	g9985.t1	CALCHIM00000001000	0.1062	0.6531	0.16260909508497934	g9985	-0.137035078145039	0.203534503483732	-0.319149596087258	0.0051648064881077	5	668	True
C_maculatus	C_chinensis	6090	g4740.t1	CALCHIM00000025948	0.1204	0.4606	0.2613981762917933	g4740	-10.5349792076679	3.56136215494762e-33	-2.33292483154439	0.0380565030295377	3	3307	False
C_maculatus	C_chinensis	9279	g3778.t1	CALCHIM00000043927	0.0002	0.1803	0.0011092623405435386	g3778	-0.034628592387988	0.731506699668082	0.0112707069744244	0.934375426616136	5	3912	False
C_maculatus	C_chinensis	1151	g11883.t1	CALCHIM00000042295	0.0156	0.2569	0.060724017127286874	g11883	-0.189471053857646	0.069043832285786	0.0102444661658593	0.950591720516321	5	1519	False
C_maculatus	C_chinensis	4737	g36.t1	CALCHIM00000047906	0.0715	0.8051	0.08880884362191031	g36	-1.31650864314812	7.33672828279076e-13	-0.0660147520691444	0.780780722237325	5	3552	False
C_maculatus	C_chinensis	6441	g3087.t1	CALCHIM00000051717	0.0498	0.3859	0.1290489764187613	g3087	0.208218521815654	0.0206352042157477	-0.190578108802286	0.0585136912966506	5	2598	True
C_maculatus	C_chinensis	3227	g14736.t1	CALCHIM00000021097	0.0113	1.0405	0.010860163382988947	g14736	0.569547384975003	0.0006169774349372	0.136270032867481	0.509908235150845	3	6690	False
C_maculatus	C_chinensis	1912	g5912.t1	CALCHIM00000013150	0.0278	0.3746	0.07421249332621463	g5912	0.976546269272973	7.42662332243441e-09	0.557342721000844	0.0035834642800015	5	4469	False
C_maculatus	C_chinensis	6896	g3990.t1	CALCHIM00000002298	0.1252	0.7272	0.17216721672167218	g3990	-0.120972984579253	0.687659805079004	-0.0010740703197244	1.0	5	3893	False
C_maculatus	C_chinensis	4772	g5599.t1	CALCHIM00000020562	0.0015	0.4379	0.003425439598081754	g5599	-0.0147650662402339	0.939151625756489	-0.141805892041968	0.541910724665659	5	1738	False
C_maculatus	C_chinensis	1114	g2453.t1	CALCHIM00000052700	0.0091	0.4273	0.021296512988532648	g2453	-1.41102357287223	0.0201183126711578	-0.120709168266032	0.880127331367144	5	6115	False
C_maculatus	C_chinensis	1957	g10308.t1	CALCHIM00000005663	0.017	0.2739	0.06206644760861629	g10308	1.09982841707809	8.71483044262784e-15	0.360445059516645	0.0305571567207819	5	385	True
C_maculatus	C_chinensis	6404	g13235.t2	CALCHIM00000037421	0.0256	0.3807	0.06724454951405306	g13235	-0.10051468924377	0.362156970005752	-0.147180723251504	0.289027452704475	5	2310	True
C_maculatus	C_chinensis	6329	g13682.t1	CALCHIM00000006942	0.0367	0.4846	0.075732562938506	g13682	-1.19151986330381	1.7160299599294902e-23	-0.168302950872222	0.231259311958399	5	6495	True
C_maculatus	C_chinensis	4859	g9898.t1	CALCHIM00000058093	0.0143	0.4284	0.03338001867413632	g9898	-0.0526310223470394	0.700430238597346	0.228482126699523	0.152148679477188	5	521	False
C_maculatus	C_chinensis	8511	g12528.t1	CALCHIM00000033288	0.0956	0.6656	0.1436298076923077	g12528	3.17538593781268	2.25878113697274e-08	1.10831995805313	0.154362037469762	4	5905	True
C_maculatus	C_chinensis	8983	g10846.t1	CALCHIM00000046666	0.0304	0.7072	0.042986425339366516	g10846	1.53660623380397	3.2679062656745005e-26	0.298370462053196	0.0709607659150761	5	325	True
C_maculatus	C_chinensis	2998	g5973.t1	CALCHIM00000012652	0.0083	0.324	0.025617283950617284	g5973	0.306878630153709	0.194898790721645	0.411845761008985	0.157064123329514	5	5447	True
C_maculatus	C_chinensis	8554	g7106.t1	CALCHIM00000031501	0.0352	0.6068	0.05800922874093606	g7106	0.223139368726622	0.311016719743387	-0.980599625452271	3.82509575106224e-06	4	5062	False
C_maculatus	C_chinensis	5859	g6774.t1	CALCHIM00000046815	0.0794	0.3852	0.20612668743509865	g6774	0.846222910485165	3.05551222797583e-07	-0.0324199003715443	0.901388862183076	5	5026	True
C_maculatus	C_chinensis	9364	g6460.t1	CALCHIM00000016889	0.0187	0.3966	0.04715078164397378	g6460	-0.686043464634023	0.0021074106625128	-0.568710289231742	0.0144300928997493	4	4674	False
C_maculatus	C_chinensis	6519	g1143.t3	CALCHIM00000040965	0.0076	0.3444	0.022067363530778168	g1143	-0.112606916740011	0.237101981635965	-0.131189461922121	0.232519583648748	5	3034	True
C_maculatus	C_chinensis	9321	g1171.t1	CALCHIM00000019676	0.0025	0.2722	0.009184423218221896	g1171	0.187225728906795	0.113836998029212	0.164757371814429	0.222109805771355	5	7126	True
C_maculatus	C_chinensis	8364	g11194.t2	CALCHIM00000046457	0.056	0.2751	0.2035623409669211	g11194	1.27965283608695	3.1410226148929e-26	0.0105252560592914	0.95526223151062	5	1694	False
C_maculatus	C_chinensis	8321	g4694.t1	CALCHIM00000037457	0.0816	0.4759	0.17146459340197523	g4694	-0.429261732666026	0.0001663358589158	-0.283754244764551	0.0268411605812715	5	4088	False
C_maculatus	C_chinensis	5142	g7691.t2	CALCHIM00000055007	0.0132	0.3435	0.03842794759825327	g7691	1.70772972638218	2.92202072300511e-18	-0.0585712216573596	0.850870251834404	5	1550	False
C_maculatus	C_chinensis	5901	g1139.t1	CALCHIM00000057971	0.0142	0.3899	0.0364195947678892	g1139	-1.03276658938631	1.44923231900663e-08	-0.32945630737405	0.0957395130955387	5	3029	False
C_maculatus	C_chinensis	716	g220.t1	CALCHIM00000035447	0.0352	0.3856	0.09128630705394192	g220	3.33810949432222	4.3441589500082e-11	1.4602847788704	0.0068287503478098	3	3527	False
C_maculatus	C_chinensis	2083	g9464.t1	CALCHIM00000039266	0.0312	0.4877	0.06397375435718679	g9464	-2.01357627035701	9.965853165268e-08	-0.381948435667398	0.316722953856972	4	2510	False
C_maculatus	C_chinensis	5593	g10030.t1	CALCHIM00000002727	0.0067	0.225	0.029777777777777778	g10030	1.33227174272158	7.626192677427859e-11	-0.0617465431382417	0.828241457303211	5	118	False
C_maculatus	C_chinensis	5107	g5874.t1	CALCHIM00000022854	0.0368	0.3542	0.10389610389610389	g5874	4.02373198094545	1.86034762314444e-39	0.506438893491625	0.099658835794832	5	4555	False
C_maculatus	C_chinensis	8098	g7320.t1	CALCHIM00000027100	0.1784	1.0576	0.16868381240544628	g7320	-9.03825322523972	1.23898676992453e-13	-8.49626124329203	6.87366447838234e-08	3	6583	False
C_maculatus	C_chinensis	2417	g7945.t1	CALCHIM00000001319	0.045	0.2589	0.17381228273464655	g7945	-6.12324091402347	8.1845041155998205e-25	-0.231007843611095	0.772981135107989	5	5968	True
C_maculatus	C_chinensis	7271	g13605.t1	CALCHIM00000035923	0.0613	0.4756	0.12888982338099242	g13605	0.340371834624302	0.0004139840122485	-0.146937805408822	0.195734492970783	4	2518	True
C_maculatus	C_chinensis	753	g13789.t1	CALCHIM00000009524	0.078	0.4021	0.19398159661775677	g13789	-2.60452843966693	0.000142702011694	-1.73678640012785	0.0434934406609591	3	4036	False
C_maculatus	C_chinensis	2885	g3733.t1	CALCHIM00000023631	0.0064	0.3549	0.018033248802479574	g3733	-1.0097502054007	5.52085607259045e-08	0.0965911317827331	0.681272037063929	5	3946	True
C_maculatus	C_chinensis	8449	g4106.t1	CALCHIM00000054445	0.0205	0.2536	0.08083596214511042	g4106	1.00999953316532	5.41649316187815e-05	1.01508511390184	0.0106026291075965	4	3718	False
C_maculatus	C_chinensis	4593	g11365.t1	CALCHIM00000035749	0.0025	0.4136	0.0060444874274661504	g11365	0.82400334738785	3.0140523827287296e-11	-0.191124289642561	0.227985744338623	5	7182	False
C_maculatus	C_chinensis	4142	g11965.t1	CALCHIM00000046317	0.0383	0.2967	0.12908661948095718	g11965	-0.0497487258746083	0.660025078427622	-0.151002963460209	0.270357810699438	5	1244	False
C_maculatus	C_chinensis	1724	g4350.t2	CALCHIM00000017875	0.0291	0.4312	0.0674860853432282	g4350	-0.862901452525911	6.95598465103771e-12	-0.738139906935884	1.83210886560981e-08	5	4317	True
C_maculatus	C_chinensis	4901	g11600.t1	CALCHIM00000029634	0.0599	0.3759	0.1593508911944666	g11600	1.40374751359694	4.2603005768817595e-43	0.293775599391029	0.0125860035449864	5	1161	True
C_maculatus	C_chinensis	3452	g14248.t1	CALCHIM00000029177	0.0104	0.2322	0.04478897502153316	g14248	-0.50670437215603	9.72633961920903e-05	-0.747845182704769	2.66586475535102e-08	5	6258	False
C_maculatus	C_chinensis	6234	g2631.t1	CALCHIM00000042585	0.0045	0.353	0.012747875354107648	g2631		1.0		1.0	5	2670	False
C_maculatus	C_chinensis	3885	g13129.t1	CALCHIM00000014083	0.0382	0.3138	0.1217335882727852	g13129	0.96615389254515	2.47173137328531e-17	0.702594012499962	3.02359990601297e-08	5	2208	False
C_maculatus	C_chinensis	9098	g10419.t1	CALCHIM00000014330	0.0156	0.2096	0.07442748091603053	g10419	-0.59020429445929	8.10004830300812e-05	-0.425147414144917	0.0088710089520997	5	151	False
C_maculatus	C_chinensis	1761	g4260.t1	CALCHIM00000017981	0.0474	0.2391	0.19824341279799246	g4260	-0.131597043322609	0.120395862240501	-0.27450544343823	0.0024263692163222	4	3976	True
C_maculatus	C_chinensis	4107	g7186.t1	CALCHIM00000016760	0.027	0.3412	0.07913247362250879	g7186	-0.026955341633439	0.833978292598905	0.24705423699093	0.073437696443234	5	5378	False
C_maculatus	C_chinensis	3417	g10458.t2	CALCHIM00000036711	0.0968	0.7161	0.13517665130568357	g10458	1.39316723162079	1.29311333341197e-34	-0.151020225105437	0.358329386156469	4	367	True
C_maculatus	C_chinensis	9065	g5884.t1	CALCHIM00000058639	0.0336	0.3144	0.10687022900763357	g5884	0.161330511708922	0.106442119719827	-0.328577348728761	0.0023479474282131	5	4560	False
C_maculatus	C_chinensis	3878	g13136.t1	CALCHIM00000014057	0.036	0.2761	0.13038754074610648	g13136	-0.0897942502159666	0.621107480011733	-0.424392720824363	0.0433336617617322	5	2213	False
C_maculatus	C_chinensis	6618	g10572.t1	CALCHIM00000012793	0.1328	0.6346	0.2092656791679798	g10572	-0.470518814863806	0.0422841980106868	-2.38357526006594	4.25669811382568e-25	4	549	False
C_maculatus	C_chinensis	1308	g450.t2	CALCHIM00000047326	0.0189	0.2641	0.0715638015903067	g450	-0.35895146162111	0.000287388509029	-0.513046722569359	2.42824921102162e-07	5	2817	False
C_maculatus	C_chinensis	8065	g10883.t1	CALCHIM00000053942	0.055	0.3918	0.1403777437468096	g10883	0.988954004326274	7.89342140099256e-16	-0.305927018494727	0.0249628111877345	5	263	False
C_maculatus	C_chinensis	8826	g11993.t1	CALCHIM00000043638	0.0148	0.2552	0.057993730407523515	g11993	1.32756335357614	3.31006431573913e-44	-0.304185278902339	0.0033891438909281	5	1081	True
C_maculatus	C_chinensis	7618	g801.t1	CALCHIM00000050874	0.0304	0.6162	0.04933463161311263	g801	-9.10035439116749	4.53850294667409e-12	-3.86425770877879	0.0008988869926284	3	2930	False
C_maculatus	C_chinensis	8020	g11229.t1	CALCHIM00000044845	0.0531	0.3799	0.13977362463806264	g11229	-0.827188195555629	1.21253432506092e-05	-1.16331258031327	2.51344160236162e-09	5	1405	False
C_maculatus	C_chinensis	8863	g13658.t2	CALCHIM00000038991	0.0539	0.6096	0.08841863517060368	g13658	0.0962458274507304	0.392779606715491	-0.0593421467598693	0.67101967504319	5	3328	True
C_maculatus	C_chinensis	885	g11654.t1	CALCHIM00000006541	0.06	0.3834	0.15649452269170577	g11654	-0.501235792068978	4.20316845538311e-06	-0.400972053722421	0.0006105105132912	5	1186	False
C_maculatus	C_chinensis	417	g9734.t1	CALCHIM00000026529	0.0423	0.4094	0.1033219345383488	g9734	1.23449374020327	3.86913971207324e-18	0.237012379323326	0.175010209115873	5	638	False
C_maculatus	C_chinensis	7135	g12237.t1	CALCHIM00000033494	0.026	0.3107	0.08368200836820083	g12237	1.80970250112238	4.69479318603349e-60	-0.500379096477874	2.61290700670136e-06	5	1920	True
C_maculatus	C_chinensis	2753	g6650.t1	CALCHIM00000020307	0.0057	0.1994	0.02858575727181545	g6650	-0.24531432494695	0.329985029682469	-0.503720961853492	0.0681031271232433	4	4624	False
C_maculatus	C_chinensis	5243	g13947.t1	CALCHIM00000053212	0.061	0.2333	0.26146592370338617	g13947	-8.27918373433248	1.8433979535978e-17	-1.60798796916836	0.0517893251233811	4	6156	False
C_maculatus	C_chinensis	7976	g13380.t1	CALCHIM00000004489	0.0288	0.424	0.06792452830188679	g13380	2.54198009840184	1.22188229524326e-16	-0.213151024815941	0.551962945667635	5	2158	False
C_maculatus	C_chinensis	8748	g325.t1	CALCHIM00000025848	0.0056	0.4915	0.011393692777212614	g325	-0.377486720279208	0.271308697835181	0.0268036898921871	0.956329166435682	5	3378	False
C_maculatus	C_chinensis	452	g10209.t1	CALCHIM00000028827	0.0949	0.4622	0.2053223712678494	g10209	0.762115671768419	4.71519977850235e-05	0.0573436656467803	0.827287052601097	4	698	False
C_maculatus	C_chinensis	2716	g10586.t1	CALCHIM00000032131	0.0112	0.3858	0.029030585795749093	g10586	2.4094585855718	7.74201950345608e-39	0.825948155560272	1.54227661013082e-05	5	570	False
C_maculatus	C_chinensis	7170	g9034.t1	CALCHIM00000022044	0.1745	0.4436	0.39337240757439135	g9034	-1.23675401765302	8.87059177026092e-05	-2.05527507279182	1.38841918809363e-23	3	5353	False
C_maculatus	C_chinensis	8	g7008.t1	CALCHIM00000048366	0.0212	0.516	0.04108527131782946	g7008	1.50781748207128	1.24989927378208e-17	0.186135611482125	0.395403489408571	4	4742	False
C_maculatus	C_chinensis	7933	g636.t1	CALCHIM00000017491	0.0188	0.2333	0.08058294042006	g636	-1.32236378653472	1.89646159719781e-39	-0.461939942389788	4.01987478993603e-06	5	3609	False
C_maculatus	C_chinensis	5206	g9222.t1	CALCHIM00000019813	0.0689	0.8238	0.08363680504976936	g9222	-6.50847708050856	7.203280788120891e-09	-3.26405978029538	0.0066935811943972	5	5240	False
C_maculatus	C_chinensis	6135	g319.t2	CALCHIM00000044383	0.0511	0.3597	0.14206283013622462	g319	-0.0436656949074863	0.570536088264683	-0.0892602024777886	0.325277815051447	5	3374	False
C_maculatus	C_chinensis	6976	g6404.t1	CALCHIM00000033181	0.0331	0.2705	0.12236598890942697	g6404	-5.93964676968142	5.31398790241902e-76	-1.42240176363042	5.999956739391e-07	3	4705	False
C_maculatus	C_chinensis	4243	g8945.t1	CALCHIM00000037755	0.0186	0.193	0.09637305699481864	g8945	-0.478361929945153	0.0010789185190749	-0.236196563893211	0.165190670831198	5	5139	False
C_maculatus	C_chinensis	4692	g9206.t1	CALCHIM00000053765	0.0002	0.2152	0.000929368029739777	g9206	-0.0622835838963122	0.572770698905396	-0.457405505603229	4.30453064951952e-05	5	5247	False
C_maculatus	C_chinensis	3382	g5812.t1	CALCHIM00000045140	0.0112	0.3424	0.03271028037383178	g5812	1.57108012130693	2.32392340472999e-26	0.196020361329729	0.26518095023985	5	4508	False
C_maculatus	C_chinensis	4206	g5574.t1	CALCHIM00000021574	0.0166	0.6065	0.027370156636438582	g5574	1.32911351540934	7.4958521574630195e-16	0.127811431280575	0.529508507463151	4	1663	False
C_maculatus	C_chinensis	1335	g8169.t1	CALCHIM00000015345	0.0268	0.2382	0.11251049538203191	g8169	2.75894968951318	1.20376876273692e-13	0.370927556562294	0.433010695642507	4	4917	False
C_maculatus	C_chinensis	4553	g67.t1	CALCHIM00000050754	0.0041	0.4378	0.00936500685244404	g67	0.843912451732806	2.4260723759186198e-11	-0.116427520369362	0.484050228824142	5	2888	False
C_maculatus	C_chinensis	3800	g11415.t1	CALCHIM00000028324	0.1331	0.3124	0.426056338028169	g11415	-1.05078744612549	4.7340246393962604e-14	-0.44095997945971	0.0026094339172984	5	1325	True
C_maculatus	C_chinensis	6625	g14725.t2	CALCHIM00000057631	0.0094	0.6043	0.015555187820618899	g14725	-0.488114622066177	0.0079919610696786	0.402440948922248	0.0634312986511591	5	6699	True
C_maculatus	C_chinensis	3043	g4730.t2	CALCHIM00000005248	0.0293	0.3469	0.08446238108965119	g4730	-2.14166419465668	5.21196755707203e-88	-0.510155355933656	1.06913418070155e-05	4	4111	True
C_maculatus	C_chinensis	3492	g9164.t1	CALCHIM00000034960	0.0911	0.3849	0.23668485320862562	g9164	0.91311928834818	1.08835164556804e-12	-0.0191654210966925	0.922634613418941	5	5178	False
C_maculatus	C_chinensis	3845	g14532.t1	CALCHIM00000023090	0.0202	0.5912	0.034167794316644115	g14532	-0.558087195568105	0.1075962329641	-0.484766366104882	0.269626221261004	5	6806	False
C_maculatus	C_chinensis	1370	g8124.t2	CALCHIM00000003966	0.0783	0.3724	0.21025778732545647	g8124	-3.23430199476791	1.58384632347372e-06	-0.041599699484379	0.965720577910955	4	5762	True
C_maculatus	C_chinensis	3006	g5964.t1	CALCHIM00000012676	0.0491	0.276	0.17789855072463767	g5964	0.8957346497645	5.73716923862356e-25	-0.17597579835645	0.0664503942307095	5	4456	False
C_maculatus	C_chinensis	4984	g13654.t1	CALCHIM00000017288	0.0058	0.2301	0.025206431986093	g13654	-1.67936374100449	0.0006059719053889	-0.846512923022492	0.0043014251955249	5	3579	False
C_maculatus	C_chinensis	9058	g8179.t1	CALCHIM00000027543	0.0516	0.5557	0.09285585747705596	g8179	-0.177517055357687	0.374273750586322	0.533359863921806	0.0171545704107562	5	6009	False
C_maculatus	C_chinensis	2492	g6108.t1	CALCHIM00000054161	0.0184	0.3356	0.054827175208581644	g6108	0.475687601146324	0.0003466134532644	0.476405349166878	0.0033755266028382	5	4519	False
C_maculatus	C_chinensis	5182	g10894.t1	CALCHIM00000056730	0.0201	0.4259	0.047194177036863114	g10894	-2.70115984815974	0.0334162371820594	-3.44010118982111	0.0151481716260148	4	284	False
C_maculatus	C_chinensis	2800	g13493.t1	CALCHIM00000010636	0.0045	0.1917	0.023474178403755867	g13493	0.0821156489489222	0.489846952020969	0.0638984434538255	0.658594696306092	5	2439	False
C_maculatus	C_chinensis	7625	g820.t1	CALCHIM00000050890	0.004	0.427	0.00936768149882904	g820	0.264421434940813	0.0200680706532635	-0.484629995339897	1.98686898120836e-05	5	2925	True
C_maculatus	C_chinensis	307	g9996.t1	CALCHIM00000026167	0.0864	0.7263	0.11895910780669146	g9996	-0.330656675453226	0.538830965811244	0.0480688482104024	0.951377578190779	5	135	False
C_maculatus	C_chinensis	793	g2086.t1	CALCHIM00000041280	0.0079	0.2344	0.03370307167235495	g2086	0.247291864048355	0.0684524357479365	0.216951562086686	0.154334657772104	5	6947	False
